id,region,title,description,images,label
7562210723,indianoplis,Queen Size Purple Plus Mattress,Retail Price $1899,"['https://images.craigslist.org/00q0q_6l3nmlYqSD0z_0lM0t2_600x450.jpg', 'https://images.craigslist.org/00n0n_8VS4nmaaVBOz_0x20oM_600x450.jpg', 'https://images.craigslist.org/00K0K_dVrDNguZpYNz_0x20oM_600x450.jpg', 'https://images.craigslist.org/00202_fngb0FqMpIoz_0x20pS_600x450.jpg']"
7562209669,indianoplis,King Size Puffy Royal Mattress,Retail Price $2295,"['https://images.craigslist.org/00C0C_iHkYHo4MDTyz_0bC0fu_600x450.jpg', 'https://images.craigslist.org/00u0u_cvFik8J6hJFz_0bC0fu_600x450.jpg', 'https://images.craigslist.org/00202_jHH9BNImMUKz_0fu0bC_600x450.jpg', 'https://images.craigslist.org/00x0x_c77bVFnMJd7z_0bC0fu_600x450.jpg']"
7562208884,indianoplis,King Size DreamCloud,Retail Price $1798,"['https://images.craigslist.org/01717_iyuiKhjw67nz_0bC0fu_600x450.jpg', 'https://images.craigslist.org/00R0R_77RFOgQRDC3z_0bC0fu_600x450.jpg', 'https://images.craigslist.org/00T0T_79s49xoq2ksz_0bC0fu_600x450.jpg']"
7562208214,indianoplis,King Size Awara Luxury Hybrid,Retail Price $2298,"['https://images.craigslist.org/00k0k_86oyXsuXcEKz_0fu0bC_600x450.jpg', 'https://images.craigslist.org/00202_jvqXQ3bRSjhz_0fu0bC_600x450.jpg', 'https://images.craigslist.org/01414_1tIaQ3RBYjXz_0fu0bC_600x450.jpg', 'https://images.craigslist.org/00B0B_aWOQmPQwkE2z_0fu0bC_600x450.jpg']"
7562207600,indianoplis,King Size Nectar Mattress,Retail Price $1598,"['https://images.craigslist.org/00w0w_l3oEPbhikMez_0x20oM_600x450.jpg', 'https://images.craigslist.org/00c0c_jGiX7rturgKz_0x20oM_600x450.jpg']"
7562206750,indianoplis,California King Size DreamCloud Mattress,Retail Price $2298,"['https://images.craigslist.org/00f0f_b2NGEhqX3sIz_0bC0fu_600x450.jpg', 'https://images.craigslist.org/00l0l_9Al1JU0lhArz_0bC0fu_600x450.jpg', 'https://images.craigslist.org/00F0F_fpQZ4B8AoFwz_0cm0fu_600x450.jpg']"
7562206213,indianoplis,California King Size DreamCloud Premier Mattress,Retail Price $2298,"['https://images.craigslist.org/00q0q_8yGDBRO7Wfpz_0lM0t2_600x450.jpg', 'https://images.craigslist.org/00n0n_jUk6bLSnjSBz_0lM0t2_600x450.jpg', 'https://images.craigslist.org/00p0p_bAvlKsryk3Fz_0lM0t2_600x450.jpg']"
7562198172,indianoplis,"Twin Bed with Bedding, Pillow-top Matress, & Boxspring",Twin bed that has barely been used. Includes,"['https://images.craigslist.org/00g0g_2OrpilHjXV1z_0t20CI_600x450.jpg', 'https://images.craigslist.org/00F0F_4UylbasG9Gdz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00v0v_l8NiCutdefYz_0t20CI_600x450.jpg']"
7562191455,indianoplis,IN STOCK Brand New Mattresses and Boxsprings $10 Down!,🤩NEW MATTRESSES🤩,"['https://images.craigslist.org/00v0v_5clP2bwg5j4z_0CI0CI_600x450.jpg', 'https://images.craigslist.org/00W0W_bCoxQIDVEERz_0CI0CI_600x450.jpg', 'https://images.craigslist.org/00e0e_cAuf3rCmlRPz_0CI0AN_600x450.jpg', 'https://images.craigslist.org/00000_eo0oGNSIa37z_0t20CI_600x450.jpg', 'https://images.craigslist.org/00101_lCN8n1gcIuLz_0uX0CI_600x450.jpg', 'https://images.craigslist.org/00j0j_6DqURQNftDCz_0CI0sQ_600x450.jpg', 'https://images.craigslist.org/00l0l_6IHGxbpKc49z_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00I0I_7fMnMOqEqGZz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00u0u_8MIGrZoMJm4z_0t20CI_600x450.jpg', 'https://images.craigslist.org/00a0a_g6cznM4m9U2z_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00w0w_8dsutBKFFooz_0CI0t2_600x450.jpg']"
7562191348,indianoplis,"IN STOCK Twin, Full, Queen, King Mattresses",💥💥Call or Text Ramses or Heather!💥💥317-678-7527,"['https://images.craigslist.org/00H0H_6XLrrtTJoU3z_0zd0CI_600x450.jpg', 'https://images.craigslist.org/00909_3QJU6xBZtR7z_0CI0CI_600x450.jpg', 'https://images.craigslist.org/00A0A_9V0n37jn6Paz_0CI0BD_600x450.jpg', 'https://images.craigslist.org/00h0h_foeO5VkXEgaz_0vw0CI_600x450.jpg', 'https://images.craigslist.org/00M0M_hJWhe42GI9Hz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00606_1hIYyunqB6Iz_0CI0rP_600x450.jpg', 'https://images.craigslist.org/00T0T_kCZSDr5VZ2Cz_0CI0sq_600x450.jpg', 'https://images.craigslist.org/00y0y_4zFUbTvJqViz_0uX0CI_600x450.jpg', 'https://images.craigslist.org/00T0T_5YujegAAdDsz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00808_b0bHVank1Siz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00505_69CtMGbFsAsz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00Z0Z_cDhj4TM5k0Uz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/01616_iMfMRU7NX93z_0t20CI_600x450.jpg', 'https://images.craigslist.org/00c0c_hKmBn5YP0loz_0t20CI_600x450.jpg']"
7562191223,indianoplis,IN STOCK Manufacturer Direct On NEW Mattress and Boxsprings SETS,🤩NEW MATTRESSES🤩,"['https://images.craigslist.org/00I0I_hyL3lb2Y35z_0t20CI_600x450.jpg', 'https://images.craigslist.org/00q0q_cPcjl3k8oT3z_0CI0CI_600x450.jpg', 'https://images.craigslist.org/00505_5HbweGN5I4fz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00I0I_hXZyFSjD333z_0uX0CI_600x450.jpg', 'https://images.craigslist.org/00h0h_eqHomNoq8Wbz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00A0A_9CNzML4obtVz_0CI0sV_600x450.jpg', 'https://images.craigslist.org/00404_9PfuknkTw6Dz_0CI0sZ_600x450.jpg', 'https://images.craigslist.org/00M0M_60yEGUB60Alz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00M0M_1DmtDguAzYVz_0t20CI_600x450.jpg', 'https://images.craigslist.org/01212_6fp9NNErOVzz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00a0a_g6cznM4m9U2z_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00S0S_itbaLCkpvI3z_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00101_95OnsAB4PIlz_0t20CI_600x450.jpg']"
7562177182,indianoplis,Large Table  Solid Oak,"This is a solid oak table set/ dining room set  from Kittles Fine Furnishings.  It comes with 6 total chairs 2 of which have arms.  It also has 2 leafs 18 inches wide each.   The dimensions for the table WITHOUT ANY LEAVES is 42*64 ......if you put both leaves in it will be 42inches by 90"" (almost 4 ft by 8 ft plus) Which is large enough for quite a gathering.  It is in very good shape.  Well maintained and ready for a new family and new traditions.  This should be a great deal for someone.  It should last forever. There are 2 chairs with arms and 4 chairs without arms.  I took a picture of each type for the ad..","['https://images.craigslist.org/00p0p_h26LpmWSnsBz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00m0m_b2pBQsnuKTcz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00N0N_3EUDeikUHHrz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00505_lUZJbcglQc1z_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00j0j_feCe143RPglz_0t20CI_600x450.jpg', 'https://images.craigslist.org/01717_4kNeFLOUKvAz_0t20CI_600x450.jpg']"
7551612289,indianoplis,Twin size platform bed frame,good condish,"['https://images.craigslist.org/00I0I_5ju8Cb47S1xz_0hQ0cg_600x450.jpg', 'https://images.craigslist.org/00505_63QCqIqGNsxz_0cR0aw_600x450.jpg']"
7560786694,indianoplis,Solid Wood Bedroom Set,"Solid wood bedroom set. Queen sized canopy bed, dresser and armoire/ tv cabinet. $600.","['https://images.craigslist.org/00O0O_lNpm0q9uag9z_0t20CI_600x450.jpg', 'https://images.craigslist.org/00K0K_3SLFpFCVhUwz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00F0F_cpK8RITILFxz_0t20CI_600x450.jpg']"
7556713651,indianoplis,Kitchen table and chairs,Beautiful solid decorative steel table with glass top and four solid steel matching chairs with galvanized seats and backs. All in excellent condition ready for a new home. You will never wear this set out. ,"['https://images.craigslist.org/00X0X_4G9xi3jxTLoz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00K0K_ktlMqz36AWFz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00K0K_4L29rokQCrRz_0CI0t2_600x450.jpg']"
7562077105,indianoplis,Student Desk,"Drexel, solid wood, painted white 3 drawer student desk $75",[]
7562074026,indianoplis,Black Mesh Office Desk Task Chair New,Brand new Black Mesh Office Desk Task Chair ,[]
7562065902,indianoplis,Garment rack (rolling rack),Originally purchased at Target.  Chrome finish.  Convenient 4-wheel feature makes for easy mobility from place to place.  Minor tarnishes but overall great shape.  Asking for $20 cash.  Buyer must pick up in midtown Carmel.  ,[]
7562062649,indianoplis,five pc dinette set,"Like new, solid wood & rot iron. Perfect condition. Cash onlu.","['https://images.craigslist.org/00i0i_3YQwSbpkRdkz_0C90CI_600x450.jpg', 'https://images.craigslist.org/00808_fErXvNYmsnRz_0CI0Cm_600x450.jpg', 'https://images.craigslist.org/00000_jEd5Dcurssyz_0Cr0CI_600x450.jpg', 'https://images.craigslist.org/00707_1tEMBAJA5Pgz_0AN0CI_600x450.jpg', 'https://images.craigslist.org/00u0u_bMIEBkg4WN4z_0Ct0CI_600x450.jpg', 'https://images.craigslist.org/00Z0Z_lHJYo1iBbVtz_0zr0CI_600x450.jpg']"
7556005329,indianoplis,Rustic Corner Antique White Metal Corner TV Stand Fits TVs Up to 55 in,Brand New Rustic Corner Antique White Metal Corner TV Stand Fits TVs Up to 55 in,"['https://images.craigslist.org/00O0O_6VqmRqYNXIPz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00K0K_cBW8hzc0cNuz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00h0h_cR6NJt0w68Bz_07K0ak_600x450.jpg']"
7562052273,indianoplis,Mini Bar,"I have a nice (like new) mini bar. It is made of solid wood, has two drawers in the middle and glass rack on one side and and wine/liquor bottle rack on the other. This piece is perfect for Christmas to a relative who is looking to revamp their lounge or bar area.","['https://images.craigslist.org/00z0z_d1TKh59bdcpz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00Y0Y_fC6fAbmLrpBz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00J0J_3Wg0K4522pez_0t20CI_600x450.jpg']"
7562045577,indianoplis,"40"" Industrial Metal Accent Coffee Table in Dark Walnut New","Brand New 40"" Industrial Metal Accent Coffee Table in Dark Walnut",[]
7562045054,indianoplis,Ethen Dining or Accent Chair in Black (Set of 2) Chairs New,Brand new Ethen Dining or Accent Chair in Black (Set of 2) Chairs,[]
7562035569,indianoplis,Screen,Long screen original price $215current price $95,[]
7562032286,indianoplis,Sharp 6-pc White Dining Room Set,"Sharp 6-pc white dining room set with padded, upholstered seat covers. Very good condition. $300 or best offer.","['https://images.craigslist.org/00202_Hw6I3KlTE2z_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00303_aNL7n0KAzbRz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00e0e_eZkEBrmN39ez_0CI0t2_600x450.jpg']"
7562015465,indianoplis,Furniture in an Online Auction Ending Dec 2nd,Property to be sold online at www.lucasauctions.hibid.com. Items to be picked up at the Tiki Hut Auction Center Sunday December 4th 12-3 pm. Located at 2574 S ST RD 39 Frankfort IN. Behind the Farm Clinic. Watch for signs.,"['https://images.craigslist.org/00D0D_iMpIGWF9yKYz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00X0X_idqfes2I0xaz_0t20CI_600x450.jpg', 'https://images.craigslist.org/01414_8KrElTWRdTkz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00m0m_82cWdCG9TZLz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00F0F_fJ3toTPB4Fnz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00l0l_j5bzG0nTayDz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00k0k_374od7HWkyFz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00m0m_2fdxva3UfFGz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00S0S_ldeeoyl407Pz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00h0h_3wPzd3P7THoz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00e0e_OSCLcBlUeuz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00l0l_f7N5Q7NuvEbz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00L0L_gd5FYZbNsNhz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00U0U_2VSdk6G4OIDz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00V0V_h8H1jKiXRZIz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00v0v_5ZVcztaXPd5z_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00F0F_1BsOM7qRUIhz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00K0K_gYdSFLnh2Ovz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00303_aXwifjRbJ7nz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00x0x_7SezrC2GIJSz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00T0T_gItsVVbSZSGz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00o0o_5r4BXxm5tgZz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00Z0Z_7oSFcweeYP6z_0CI0lM_600x450.jpg', 'https://images.craigslist.org/00Z0Z_k3841CwGTJNz_0CI0lZ_600x450.jpg']"
7562020351,indianoplis,Big sectional couch,I’d say condition is fair no rips or tears. Any issues could be fixed. Some seats sink. The connecter to hold the two pieces together is missing but not excesses. It’s not a bad family couch.,"['https://images.craigslist.org/00B0B_k5SNBGPkpO9z_0t20CI_600x450.jpg', 'https://images.craigslist.org/00r0r_koLDlSZx2nWz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00j0j_4LEnZ1Qr0nwz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00H0H_5wDYwiqdaHnz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00j0j_aOMjRcTcNdFz_0CI0t2_600x450.jpg']"
7551821428,indianoplis,Full size mattress,"I’m selling a Sealy Posturpedic Plush full-size mattress.  My son has outgrown it & it needs to go.  As I recall, the new price was @ $600.  The mattress is still in great condition & has hundreds of comfy night’s sleep remaining.","['https://images.craigslist.org/00Q0Q_kWvndE49y3Qz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00101_dlbNG5jl9xBz_0CI0t2_600x450.jpg']"
7562019390,indianoplis,Nice solid wood living room end table with drawer,Nice solid wood living room end table with drawer. Measurements available upon request.￼ $100 or best offer.,"['https://images.craigslist.org/00O0O_b0Q09srPe24z_0t20CI_600x450.jpg', 'https://images.craigslist.org/00202_jyShjUFQrroz_0t20CI_600x450.jpg']"
7562012798,indianoplis,Two solid wood dressers,These are two very nice solid wood dressers. Call Rich three one 7-seven one 6 nine zero six 5. or text. $250. Or best offer willing to work on the price. These are nicely made.,[]
7562002631,indianoplis,Recliner Sofa and Area Rug,￼ Just bought last month (Outside the 7 day return policy). Decided to buy theater seating instead. Absolutely perfect condition.  Will also throw in the area rug as I have 2 of them. (90x112),"['https://images.craigslist.org/00z0z_f8EOfwoSTUaz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00O0O_h71xLTNhJTcz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00w0w_ae6ZrtW31aqz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00j0j_g9cG13g50Qzz_0t20CI_600x450.jpg']"
7562000034,indianoplis,5pc Livingroom Set,"Gray & deep dark purple living room couch , love seat, 2 end tables , coffee table . No stains rips or tears , no cracks or chips in glass tables.","['https://images.craigslist.org/00E0E_2DFzEB05CmRz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00R0R_2SGqSiwiszvz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00c0c_1ipwnV3QqC5z_0t20CI_600x450.jpg', 'https://images.craigslist.org/00q0q_kHG9cDkeMMz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00u0u_26Kvp6TbXWnz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00m0m_bYmuB4sfEfLz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00v0v_csDOulnZAdcz_0t20CI_600x450.jpg']"
7551718113,indianoplis,Chair Brown Metal Folding VINTAGE,Chair Brown Metal Folding VINTAGE ,"['https://images.craigslist.org/00T0T_aFhbUTpnvYYz_0bc0fI_600x450.jpg', 'https://images.craigslist.org/00e0e_eq7wciiY45Hz_09P0ex_600x450.jpg', 'https://images.craigslist.org/00f0f_7mpTHwwAL1uz_0gw0co_600x450.jpg', 'https://images.craigslist.org/00Z0Z_hIHAxF9fnT6z_0fP0bk_600x450.jpg']"
7551711305,indianoplis,"Desk/Cabinet Fold-out Combo Space Saving shelves Wood Black 29""Hx48""W",Black modern small desk/cabinet combination.,"['https://images.craigslist.org/00m0m_l2NkRId89bwz_0jy0aE_600x450.jpg', 'https://images.craigslist.org/00000_3hP0iziG1hYz_0iv0cv_600x450.jpg', 'https://images.craigslist.org/00D0D_gWgEInI4beqz_0ck0ay_600x450.jpg', 'https://images.craigslist.org/00h0h_lD1iIeHPfCnz_0eY0eQ_600x450.jpg', 'https://images.craigslist.org/00x0x_bmPIK95tImbz_0fp0eF_600x450.jpg', 'https://images.craigslist.org/00909_NwNcG9RkZlz_0er0c9_600x450.jpg', 'https://images.craigslist.org/00m0m_44la1LZo2Azz_0kE0fu_600x450.jpg', 'https://images.craigslist.org/00f0f_eAQmZT51dFlz_0gc0a1_600x450.jpg', 'https://images.craigslist.org/00k0k_2qXWYLOoXJnz_0jA0dK_600x450.jpg']"
7551719004,indianoplis,1) School Combo Adjustable Desk/Bookbox & Chairs/Bookrack Executive Jr,(1) Executive Junior School Adjustable Combo Desk with Side Bookbox,"['https://images.craigslist.org/00c0c_iyNV005BFhQz_0fJ0aC_600x450.jpg', 'https://images.craigslist.org/00y0y_38MmSEJ21Ccz_0hV0bJ_600x450.jpg', 'https://images.craigslist.org/00S0S_2DMQoX2UDIHz_0fE0au_600x450.jpg', 'https://images.craigslist.org/00f0f_gBomdSjrDYSz_0ga0cS_600x450.jpg', 'https://images.craigslist.org/00s0s_fsghmi7jhjIz_0kE0fu_600x450.jpg']"
7560820914,indianoplis,Bed Frame and queen size mattress for sale,Dimensions in the picture,"['https://images.craigslist.org/00v0v_bDxhyZc9AH7z_0mQ0hq_600x450.jpg', 'https://images.craigslist.org/00p0p_5h6C7XUIYoTz_0mQ0jW_600x450.jpg']"
7551718555,indianoplis,15) Child Chairs Tan Plastic Turquoise Metal Legs Student Peabody USA,Total Quantity 15 (2 different sizes - see below),"['https://images.craigslist.org/00K0K_bLjWnR3GJXDz_0fu0kE_600x450.jpg', 'https://images.craigslist.org/00404_7diFSC46ZQRz_0bL0dY_600x450.jpg', 'https://images.craigslist.org/00202_lphIyWlC4olz_0hh0d3_600x450.jpg', 'https://images.craigslist.org/00808_GImST56xMuz_0fu0kE_600x450.jpg', 'https://images.craigslist.org/00T0T_jIDeQsDRuVzz_0kE0fu_600x450.jpg', 'https://images.craigslist.org/01414_4dL4wBgXu6gz_0kE0fu_600x450.jpg', 'https://images.craigslist.org/00303_6yzVNZwyisJz_0kU0dW_600x450.jpg']"
7551727013,indianoplis,Twin Bed Headboard & mirror Distressed Wood Beidge/Cream Vintage,Twin Bed Wooden Headboard and Mirror for a Dresser,"['https://images.craigslist.org/00X0X_cso2ar2b47Dz_0kE0fu_600x450.jpg', 'https://images.craigslist.org/00N0N_6VjAh8Ue04Tz_0fJ0cf_600x450.jpg', 'https://images.craigslist.org/00j0j_3jHjZ9ySpsz_0jx097_600x450.jpg', 'https://images.craigslist.org/00e0e_26X4nX8fA9Iz_0kD08s_600x450.jpg', 'https://images.craigslist.org/00i0i_3ai2BBYy6Hxz_08u0by_600x450.jpg', 'https://images.craigslist.org/00z0z_5ieLhMzGSh2z_0kr07j_600x450.jpg']"
7551728454,indianoplis,"Organizer Rack White 8-pocket divider 28""Wx9""Tx7""D Metal Like New",White Metal Display/Organizer Rack,"['https://images.craigslist.org/00303_dOOkJ8igQryz_0bB05g_600x450.jpg', 'https://images.craigslist.org/00707_324vI2OAJqFz_0c606v_600x450.jpg', 'https://images.craigslist.org/00101_lLRMPRiD1Lsz_0cc05t_600x450.jpg']"
7551727749,indianoplis,"Organizer/Display Rack White 5-basket Hanging Wall 49""T x 6""D Metal",Display/Organizing Rack White Metal,"['https://images.craigslist.org/00t0t_WFI189Ffyaz_05B0c3_600x450.jpg', 'https://images.craigslist.org/00000_9SIoykxx2Wqz_05F0ck_600x450.jpg', 'https://images.craigslist.org/00L0L_6dgXi3Bb9buz_08l0ac_600x450.jpg', 'https://images.craigslist.org/00k0k_4ksvucgkSskz_07009F_600x450.jpg']"
7561991590,indianoplis,Swivel recliner (Faux leather),Great swivel recliner.  Good condition. Incredibly comfortable. Couple worn spots on top not too noticeable but please look at pics to see.   Nice leather look.  New $800.  No room and needs a new home.  $40 FCFS.  Respond on day you want to come.  Near 63rd and Sunnyside Road.,"['https://images.craigslist.org/00Q0Q_kSSFws7b4y6z_0gk0t2_600x450.jpg', 'https://images.craigslist.org/00j0j_kQZedvLmv8Sz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00L0L_3A9Vqk3fdusz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00V0V_faFX4wRd6hRz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00z0z_feBk99gCLitz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00P0P_c5R4TtR6rYnz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00v0v_alvlbCSQoEiz_0t20CI_600x450.jpg', 'https://images.craigslist.org/01313_29qRIAnNW4mz_0t20CI_600x450.jpg']"
7561990787,indianoplis,52 in Mid Century Mod or Urban Industrial TV Stand in Mocha,Brand New 52 in Mid Century or Urban Industrial TV Stand in Mocha,"['https://images.craigslist.org/01717_fNfxcSfYs1rz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00r0r_idlFU15teDTz_07K0ak_600x450.jpg', 'https://images.craigslist.org/01313_f7Z9pra0qBGz_0ak07K_600x450.jpg']"
7552325296,indianoplis,♞Queen Pillowtop Mattress w/ Box Spring; Brand NEW,New Queen Pillowtop Mattress and BoxSpring! Still in the factory sealed plastic! Never used or removed from packaging. Can Deliver. 3!7-48o-6463,[]
7561977467,indianoplis,Trikomo Brown Teak Wood King Panel Headboard,Brand New Trikomo Brown Teak Wood King Panel Headboard,[]
7561965877,indianoplis,Distressed Wood Bar Height Chairs,This is a pair of solid wood bar height chairs. They have been chalk painted white and black and have a distressed look. Pickup location is in Broadripple.,[]
7551710646,indianoplis,Coffee Table Shadowbox Wood 2-Drawer Glass Top Broyhill Great Cond,Coffee Table Shadow Box - Rectangle,"['https://images.craigslist.org/00l0l_5biC3rDpE5Hz_0k40am_600x450.jpg', 'https://images.craigslist.org/00808_JEq36olEwjz_0jT097_600x450.jpg', 'https://images.craigslist.org/00b0b_aMjKhzYSAqDz_0kE0fu_600x450.jpg', 'https://images.craigslist.org/00U0U_7fnQKAABQYfz_0ky0d5_600x450.jpg', 'https://images.craigslist.org/00D0D_9Cjy9NidOLZz_0i309o_600x450.jpg', 'https://images.craigslist.org/00303_9jAmQ5xDBP1z_0jn0bV_600x450.jpg', 'https://images.craigslist.org/00C0C_5UW6jkoVz2Ez_0kE0fu_600x450.jpg']"
7551711872,indianoplis,Loveseat Fabric Multicolor Dutch/Country Berne Amish Furniture VTG 70s,Love Seat Skirted Textured Upholstered,"['https://images.craigslist.org/00Y0Y_hwm29QnpyvHz_0kE0fu_600x450.jpg', 'https://images.craigslist.org/00X0X_1MNVL9HR0XBz_0fu0kE_600x450.jpg', 'https://images.craigslist.org/01616_6bGh6r845Z0z_0kE0fu_600x450.jpg', 'https://images.craigslist.org/00i0i_kI9pxaMNkJaz_0kE0fu_600x450.jpg']"
7551712229,indianoplis,"Arm Chair Stuffed Blue Fabric Skirted Amish Furniture Berne,IN VTG 70s",Armchair Skirted Textured Upholstered,"['https://images.craigslist.org/01111_esZrMrQNRJhz_0as0ee_600x450.jpg', 'https://images.craigslist.org/00I0I_aN7MHlpsqEwz_0de0hR_600x450.jpg', 'https://images.craigslist.org/01010_9ieMdjT0Mc3z_0kE0fu_600x450.jpg', 'https://images.craigslist.org/00z0z_5YPBVPoEbyqz_0kE0fu_600x450.jpg']"
7554174340,indianoplis,Chair,Brand New Chair,"['https://images.craigslist.org/00Y0Y_82vSGOtUSaDz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00E0E_kozP6Qa5Uyaz_0t20CI_600x450.jpg', 'https://images.craigslist.org/01010_796Zg47zZuRz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00G0G_ifKz8SoTG2Lz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00t0t_7pwPtSGrTSPz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00f0f_dSdsafbMZ1Sz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00W0W_h93XuqDc1N4z_0t20CI_600x450.jpg']"
7554174586,indianoplis,Accent Chair,Brand New Madison Park Serena accent chair.,"['https://images.craigslist.org/00i0i_261nPR5bxBzz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00606_2cMaG68WMQMz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00a0a_bgZkvtFB0nkz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00L0L_dIzHL6K9oavz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00U0U_bOEvynwcAH5z_0t20CI_600x450.jpg']"
7554332711,indianoplis,Twin bed frame with storage,Really good condition comes with headboard and frame. Also includes 3 pull out drawers for storage. Has a few scratches but nothing serious asking 175!,"['https://images.craigslist.org/00B0B_3eepuFi9DwZz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00j0j_1zzaTVYuOvdz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00k0k_5B0SWyjtpG0z_0t20CI_600x450.jpg']"
7561948174,indianoplis,Vintage Dark Wood Furniture Set,"Vintage dark wood furniture set- includes dresser with attached mirror, large chest of drawers, matching nightstand, and coordinating queen wood bedframe/headboard set. Furniture is a little dusty, but just needs to be polished. $450 or best offer.","['https://images.craigslist.org/00707_972hSKnkV5Yz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00U0U_jxRmkeGAJtNz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00g0g_heqspfwLoZ1z_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00a0a_lzpbelhGHgWz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00s0s_l5HuHJVrXUpz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/01414_7bpTJOqu1V5z_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00m0m_cBiaGpO64syz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00e0e_k6c90ZYHRbMz_0t20CI_600x450.jpg']"
